"","year","month","day","Tmax","Tmin","type","date","Tmax30","Tmin10","gdd","half","Tminbelow10","site","transect"
"7031",2010,11,22,-3.7,-4,"hobo",2010-11-22,10,10,0,2,1,"E","NK"
"7351",2010,11,23,-3.8,-4.4,"hobo",2010-11-23,10,10,0,2,1,"E","NK"
"7671",2010,11,24,-4.3,-4.5,"hobo",2010-11-24,10,10,0,2,1,"E","NK"
"7991",2010,11,25,-3.1,-4.3,"hobo",2010-11-25,10,10,0,2,1,"E","NK"
"8321",2010,11,26,-2.6,-3.1,"hobo",2010-11-26,10,10,0,2,1,"E","NK"
"8651",2010,11,27,-2.9,-4.6,"hobo",2010-11-27,10,10,0,2,1,"E","NK"
"8981",2010,11,28,-3.7,-4.6,"hobo",2010-11-28,10,10,0,2,1,"E","NK"
"929",2010,11,29,-4.7,-5.3,"hobo",2010-11-29,10,10,0,2,1,"E","NK"
"959",2010,11,30,-4.1,-5.1,"hobo",2010-11-30,10,10,0,2,1,"E","NK"
"3018",2010,12,1,-4.5,-4.7,"hobo",2010-12-01,10,10,0,1,1,"E","NK"
"6216",2010,12,2,-4.7,-5.5,"hobo",2010-12-02,10,10,0,1,1,"E","NK"
"9414",2010,12,3,-5.2,-6.4,"hobo",2010-12-03,10,10,0,1,1,"E","NK"
"1265",2010,12,4,-6.4,-7.8,"hobo",2010-12-04,10,10,0,1,1,"E","NK"
"1585",2010,12,5,-6.8,-7.8,"hobo",2010-12-05,10,10,0,1,1,"E","NK"
"1918",2010,12,6,-5.2,-7.4,"hobo",2010-12-06,10,10,0,1,1,"E","NK"
"2245",2010,12,7,-4.1,-5.4,"hobo",2010-12-07,10,10,0,1,1,"E","NK"
"2575",2010,12,8,-3.3,-4.1,"hobo",2010-12-08,10,10,0,1,1,"E","NK"
"2905",2010,12,9,-3.8,-4.7,"hobo",2010-12-09,10,10,0,1,1,"E","NK"
"3225",2010,12,10,-4.9,-6.9,"hobo",2010-12-10,10,10,0,1,1,"E","NK"
"3545",2010,12,11,-6.2,-7.4,"hobo",2010-12-11,10,10,0,1,1,"E","NK"
"3865",2010,12,12,-3.7,-6.2,"hobo",2010-12-12,10,10,0,1,1,"E","NK"
"4185",2010,12,13,-3.7,-5.6,"hobo",2010-12-13,10,10,0,1,1,"E","NK"
"4505",2010,12,14,-3.9,-6.4,"hobo",2010-12-14,10,10,0,1,1,"E","NK"
"4824",2010,12,15,-6.2,-8.1,"hobo",2010-12-15,10,10,0,1,1,"E","NK"
"5144",2010,12,16,-8.1,-10.7,"hobo",2010-12-16,10,10,0,2,1,"E","NK"
"5463",2010,12,17,-10.9,-13,"hobo",2010-12-17,10,10,0,2,1,"E","NK"
"5783",2010,12,18,-12.1,-14.2,"hobo",2010-12-18,10,10,0,2,1,"E","NK"
"6106",2010,12,19,-11.4,-12.8,"hobo",2010-12-19,10,10,0,2,1,"E","NK"
"6423",2010,12,20,-10.5,-12.3,"hobo",2010-12-20,10,10,0,2,1,"E","NK"
"6743",2010,12,21,-9.3,-11.4,"hobo",2010-12-21,10,10,0,2,1,"E","NK"
"7061",2010,12,22,-9.1,-10.4,"hobo",2010-12-22,10,10,0,2,1,"E","NK"
"7381",2010,12,23,-8,-9.1,"hobo",2010-12-23,10,10,0,2,1,"E","NK"
"7701",2010,12,24,-7,-8.8,"hobo",2010-12-24,10,10,0,2,1,"E","NK"
"8021",2010,12,25,-5,-7.5,"hobo",2010-12-25,10,10,0,2,1,"E","NK"
"8351",2010,12,26,-4.8,-6.7,"hobo",2010-12-26,10,10,0,2,1,"E","NK"
"8681",2010,12,27,-6.2,-8.4,"hobo",2010-12-27,10,10,0,2,1,"E","NK"
"9014",2010,12,28,-6.7,-8.7,"hobo",2010-12-28,10,10,0,2,1,"E","NK"
"932",2010,12,29,-6.6,-9.1,"hobo",2010-12-29,10,10,0,2,1,"E","NK"
"962",2010,12,30,-9.3,-12.5,"hobo",2010-12-30,10,10,0,2,1,"E","NK"
"980",2010,12,31,-11,-13.3,"hobo",2010-12-31,10,10,0,2,1,"E","NK"
"1108",2011,1,1,-9.6,-12.5,"hobo",2011-01-01,10,10,0,1,1,"E","NK"
"3318",2011,1,2,-9.3,-12.4,"hobo",2011-01-02,10,10,0,1,1,"E","NK"
"6516",2011,1,3,-10.8,-12.6,"hobo",2011-01-03,10,10,0,1,1,"E","NK"
"9714",2011,1,4,-8.1,-11.5,"hobo",2011-01-04,10,10,0,1,1,"E","NK"
"1295",2011,1,5,-7.2,-8.5,"hobo",2011-01-05,10,10,0,1,1,"E","NK"
"1618",2011,1,6,-5.7,-7.3,"hobo",2011-01-06,10,10,0,1,1,"E","NK"
"1945",2011,1,7,-4.7,-7,"hobo",2011-01-07,10,10,0,1,1,"E","NK"
"2275",2011,1,8,-6.2,-7.4,"hobo",2011-01-08,10,10,0,1,1,"E","NK"
"2605",2011,1,9,-6.6,-8.7,"hobo",2011-01-09,10,10,0,1,1,"E","NK"
"2935",2011,1,10,-8.7,-10.3,"hobo",2011-01-10,10,10,0,1,1,"E","NK"
"3255",2011,1,11,-10.3,-11,"hobo",2011-01-11,10,10,0,1,1,"E","NK"
"3575",2011,1,12,-8,-10.4,"hobo",2011-01-12,10,10,0,1,1,"E","NK"
"3895",2011,1,13,-6.4,-7.9,"hobo",2011-01-13,10,10,0,1,1,"E","NK"
"4218",2011,1,14,-6.1,-6.8,"hobo",2011-01-14,10,10,0,1,1,"E","NK"
"4534",2011,1,15,-5.2,-6.2,"hobo",2011-01-15,10,10,0,1,1,"E","NK"
"4854",2011,1,16,-4.2,-5.3,"hobo",2011-01-16,10,10,0,2,1,"E","NK"
"5174",2011,1,17,-4.2,-4.9,"hobo",2011-01-17,10,10,0,2,1,"E","NK"
"5493",2011,1,18,-5,-7.2,"hobo",2011-01-18,10,10,0,2,1,"E","NK"
"5816",2011,1,19,-7.3,-8,"hobo",2011-01-19,10,10,0,2,1,"E","NK"
"6133",2011,1,20,-7,-8.1,"hobo",2011-01-20,10,10,0,2,1,"E","NK"
"6453",2011,1,21,-6.2,-8,"hobo",2011-01-21,10,10,0,2,1,"E","NK"
"6773",2011,1,22,-6.8,-7.9,"hobo",2011-01-22,10,10,0,2,1,"E","NK"
"7091",2011,1,23,-6.3,-9.4,"hobo",2011-01-23,10,10,0,2,1,"E","NK"
"7414",2011,1,24,-5.8,-9.5,"hobo",2011-01-24,10,10,0,2,1,"E","NK"
"7731",2011,1,25,-4.8,-6.9,"hobo",2011-01-25,10,10,0,2,1,"E","NK"
"8051",2011,1,26,-3.3,-6.4,"hobo",2011-01-26,10,10,0,2,1,"E","NK"
"8381",2011,1,27,-2.9,-5.5,"hobo",2011-01-27,10,10,0,2,1,"E","NK"
"8714",2011,1,28,-3.7,-5.1,"hobo",2011-01-28,10,10,0,2,1,"E","NK"
"9041",2011,1,29,-4.8,-6.7,"hobo",2011-01-29,10,10,0,2,1,"E","NK"
"935",2011,1,30,-6.8,-9.6,"hobo",2011-01-30,10,10,0,2,1,"E","NK"
"965",2011,1,31,-9.8,-11.1,"hobo",2011-01-31,10,10,0,2,1,"E","NK"
"4108",2011,2,1,-10,-11.3,"hobo",2011-02-01,10,10,0,1,1,"E","NK"
"3618",2011,2,2,-7.5,-10,"hobo",2011-02-02,10,10,0,1,1,"E","NK"
"6816",2011,2,3,-5.8,-7.5,"hobo",2011-02-03,10,10,0,1,1,"E","NK"
"1005",2011,2,4,-5,-5.8,"hobo",2011-02-04,10,10,0,1,1,"E","NK"
"1325",2011,2,5,-5.7,-7.1,"hobo",2011-02-05,10,10,0,1,1,"E","NK"
"1645",2011,2,6,-6.2,-6.5,"hobo",2011-02-06,10,10,0,1,1,"E","NK"
"1975",2011,2,7,-6.4,-6.9,"hobo",2011-02-07,10,10,0,1,1,"E","NK"
"2305",2011,2,8,-7,-8.1,"hobo",2011-02-08,10,10,0,1,1,"E","NK"
"2635",2011,2,9,-7.7,-8.7,"hobo",2011-02-09,10,10,0,1,1,"E","NK"
"2965",2011,2,10,-6.8,-7.8,"hobo",2011-02-10,10,10,0,1,1,"E","NK"
"3285",2011,2,11,-5.8,-7.2,"hobo",2011-02-11,10,10,0,1,1,"E","NK"
"3605",2011,2,12,-5.2,-5.9,"hobo",2011-02-12,10,10,0,1,1,"E","NK"
"3925",2011,2,13,-5.1,-6.5,"hobo",2011-02-13,10,10,0,1,1,"E","NK"
"4245",2011,2,14,-4.8,-6.7,"hobo",2011-02-14,10,10,0,1,1,"E","NK"
"4564",2011,2,15,-5.1,-5.8,"hobo",2011-02-15,10,10,0,1,1,"E","NK"
"4884",2011,2,16,-5.2,-5.7,"hobo",2011-02-16,10,10,0,2,1,"E","NK"
"5204",2011,2,17,-5.4,-7.2,"hobo",2011-02-17,10,10,0,2,1,"E","NK"
"5523",2011,2,18,-7.2,-10.1,"hobo",2011-02-18,10,10,0,2,1,"E","NK"
"5843",2011,2,19,-9.8,-11.3,"hobo",2011-02-19,10,10,0,2,1,"E","NK"
"6163",2011,2,20,-9.5,-12,"hobo",2011-02-20,10,10,0,2,1,"E","NK"
"6483",2011,2,21,-9.4,-11,"hobo",2011-02-21,10,10,0,2,1,"E","NK"
"6803",2011,2,22,-9.3,-10.7,"hobo",2011-02-22,10,10,0,2,1,"E","NK"
"7121",2011,2,23,-10,-12.1,"hobo",2011-02-23,10,10,0,2,1,"E","NK"
"7441",2011,2,24,-12.2,-13.6,"hobo",2011-02-24,10,10,0,2,1,"E","NK"
"7761",2011,2,25,-12.7,-14.5,"hobo",2011-02-25,10,10,0,2,1,"E","NK"
"8081",2011,2,26,-11.3,-13.5,"hobo",2011-02-26,10,10,0,2,1,"E","NK"
"8414",2011,2,27,-12.1,-15,"hobo",2011-02-27,10,10,0,2,1,"E","NK"
"8741",2011,2,28,-12.1,-12.5,"hobo",2011-02-28,10,10,0,2,1,"E","NK"
"7104",2011,3,1,-10.7,-12.1,"hobo",2011-03-01,10,10,0,1,1,"E","NK"
"3918",2011,3,2,-8.8,-10.9,"hobo",2011-03-02,10,10,0,1,1,"E","NK"
"7114",2011,3,3,-8.3,-8.8,"hobo",2011-03-03,10,10,0,1,1,"E","NK"
"1035",2011,3,4,-8,-8.8,"hobo",2011-03-04,10,10,0,1,1,"E","NK"
"1355",2011,3,5,-8,-9.4,"hobo",2011-03-05,10,10,0,1,1,"E","NK"
"1675",2011,3,6,-8,-10,"hobo",2011-03-06,10,10,0,1,1,"E","NK"
"2005",2011,3,7,-8.4,-10.7,"hobo",2011-03-07,10,10,0,1,1,"E","NK"
"2335",2011,3,8,-8.5,-9.7,"hobo",2011-03-08,10,10,0,1,1,"E","NK"
"2665",2011,3,9,-7.2,-9.2,"hobo",2011-03-09,10,10,0,1,1,"E","NK"
"2995",2011,3,10,-6.2,-7.1,"hobo",2011-03-10,10,10,0,1,1,"E","NK"
"3319",2011,3,11,-6.1,-6.8,"hobo",2011-03-11,10,10,0,1,1,"E","NK"
"3635",2011,3,12,-6.3,-7.2,"hobo",2011-03-12,10,10,0,1,1,"E","NK"
"3955",2011,3,13,-5.5,-7.5,"hobo",2011-03-13,10,10,0,1,1,"E","NK"
"4275",2011,3,14,-4.4,-6,"hobo",2011-03-14,10,10,0,1,1,"E","NK"
"4594",2011,3,15,-4.2,-6.6,"hobo",2011-03-15,10,10,0,1,1,"E","NK"
"4917",2011,3,16,-5.3,-7,"hobo",2011-03-16,10,10,0,2,1,"E","NK"
"5234",2011,3,17,-5.4,-7.1,"hobo",2011-03-17,10,10,0,2,1,"E","NK"
"5553",2011,3,18,-5.5,-8.7,"hobo",2011-03-18,10,10,0,2,1,"E","NK"
"5873",2011,3,19,-5.3,-8.9,"hobo",2011-03-19,10,10,0,2,1,"E","NK"
"6193",2011,3,20,-5.1,-6.7,"hobo",2011-03-20,10,10,0,2,1,"E","NK"
"6517",2011,3,21,-5.6,-6.6,"hobo",2011-03-21,10,10,0,2,1,"E","NK"
"6833",2011,3,22,-4.6,-6.7,"hobo",2011-03-22,10,10,0,2,1,"E","NK"
"7151",2011,3,23,-4.6,-6,"hobo",2011-03-23,10,10,0,2,1,"E","NK"
"7471",2011,3,24,-4,-6.9,"hobo",2011-03-24,10,10,0,2,1,"E","NK"
"7791",2011,3,25,-2.5,-7.8,"hobo",2011-03-25,10,10,0,2,1,"E","NK"
"8114",2011,3,26,-2.2,-7.6,"hobo",2011-03-26,10,10,0,2,1,"E","NK"
"8441",2011,3,27,-3.3,-8.7,"hobo",2011-03-27,10,10,0,2,1,"E","NK"
"8771",2011,3,28,-2.7,-5.9,"hobo",2011-03-28,10,10,0,2,1,"E","NK"
"908",2011,3,29,-3.2,-6.7,"hobo",2011-03-29,10,10,0,2,1,"E","NK"
"938",2011,3,30,-1.7,-6.4,"hobo",2011-03-30,10,10,0,2,1,"E","NK"
"968",2011,3,31,-2.7,-4.1,"hobo",2011-03-31,10,10,0,2,1,"E","NK"
"1018",2011,4,1,-2.7,-4.5,"hobo",2011-04-01,10,10,0,1,1,"E","NK"
"4219",2011,4,2,-4.1,-4.7,"hobo",2011-04-02,10,10,0,1,1,"E","NK"
"7415",2011,4,3,-3.9,-4.8,"hobo",2011-04-03,10,10,0,1,1,"E","NK"
"1065",2011,4,4,-4.2,-4.8,"hobo",2011-04-04,10,10,0,1,1,"E","NK"
"1385",2011,4,5,-4.3,-5,"hobo",2011-04-05,10,10,0,1,1,"E","NK"
"1705",2011,4,6,-4.4,-5.1,"hobo",2011-04-06,10,10,0,1,1,"E","NK"
"2035",2011,4,7,-4.3,-4.4,"hobo",2011-04-07,10,10,0,1,1,"E","NK"
"2365",2011,4,8,-4.2,-4.3,"hobo",2011-04-08,10,10,0,1,1,"E","NK"
"2695",2011,4,9,-4,-4.3,"hobo",2011-04-09,10,10,0,1,1,"E","NK"
"3025",2011,4,10,-3.8,-4.1,"hobo",2011-04-10,10,10,0,1,1,"E","NK"
"3345",2011,4,11,-3.6,-3.8,"hobo",2011-04-11,10,10,0,1,1,"E","NK"
"3665",2011,4,12,-3.6,-3.8,"hobo",2011-04-12,10,10,0,1,1,"E","NK"
"3985",2011,4,13,-3.7,-3.9,"hobo",2011-04-13,10,10,0,1,1,"E","NK"
"4305",2011,4,14,-3.6,-3.7,"hobo",2011-04-14,10,10,0,1,1,"E","NK"
"4624",2011,4,15,-3.6,-3.8,"hobo",2011-04-15,10,10,0,1,1,"E","NK"
"4944",2011,4,16,-3.8,-4.1,"hobo",2011-04-16,10,10,0,2,1,"E","NK"
"5264",2011,4,17,-3.9,-4,"hobo",2011-04-17,10,10,0,2,1,"E","NK"
"5583",2011,4,18,-3.9,-4.1,"hobo",2011-04-18,10,10,0,2,1,"E","NK"
"5903",2011,4,19,-3.9,-4.1,"hobo",2011-04-19,10,10,0,2,1,"E","NK"
"6223",2011,4,20,-3.9,-4.1,"hobo",2011-04-20,10,10,0,2,1,"E","NK"
"6543",2011,4,21,-4,-4.2,"hobo",2011-04-21,10,10,0,2,1,"E","NK"
"6863",2011,4,22,-3.7,-3.9,"hobo",2011-04-22,10,10,0,2,1,"E","NK"
"7181",2011,4,23,-3.8,-4.1,"hobo",2011-04-23,10,10,0,2,1,"E","NK"
"7501",2011,4,24,-3.6,-3.9,"hobo",2011-04-24,10,10,0,2,1,"E","NK"
"7821",2011,4,25,-3.4,-3.7,"hobo",2011-04-25,10,10,0,2,1,"E","NK"
"8141",2011,4,26,-2.7,-3.5,"hobo",2011-04-26,10,10,0,2,1,"E","NK"
"8471",2011,4,27,-2.7,-2.8,"hobo",2011-04-27,10,10,0,2,1,"E","NK"
"8801",2011,4,28,-2.7,-2.8,"hobo",2011-04-28,10,10,0,2,1,"E","NK"
"911",2011,4,29,-2.8,-2.8,"hobo",2011-04-29,10,10,0,2,1,"E","NK"
"941",2011,4,30,-2.7,-2.8,"hobo",2011-04-30,10,10,0,2,1,"E","NK"
"1318",2011,5,1,-2.7,-3,"hobo",2011-05-01,10,10,0,1,1,"E","NK"
"4518",2011,5,2,-1.5,-2.8,"hobo",2011-05-02,10,10,0,1,1,"E","NK"
"7714",2011,5,3,-1.4,-2.1,"hobo",2011-05-03,10,10,0,1,1,"E","NK"
"1095",2011,5,4,-2,-2.3,"hobo",2011-05-04,10,10,0,1,1,"E","NK"
"1418",2011,5,5,-2,-2.2,"hobo",2011-05-05,10,10,0,1,1,"E","NK"
"1735",2011,5,6,-1.5,-2.2,"hobo",2011-05-06,10,10,0,1,1,"E","NK"
"2065",2011,5,7,-1.7,-1.8,"hobo",2011-05-07,10,10,0,1,1,"E","NK"
"2395",2011,5,8,-1.7,-1.9,"hobo",2011-05-08,10,10,0,1,1,"E","NK"
"2725",2011,5,9,-0.6,-1.7,"hobo",2011-05-09,10,10,0,1,1,"E","NK"
"3055",2011,5,10,-0.1,-0.7,"hobo",2011-05-10,10,10,0,1,1,"E","NK"
"3375",2011,5,11,0,-0.2,"hobo",2011-05-11,10,10,0,1,1,"E","NK"
"3695",2011,5,12,-0.1,-0.1,"hobo",2011-05-12,10,10,0,1,1,"E","NK"
"4018",2011,5,13,-0.1,-0.1,"hobo",2011-05-13,10,10,0,1,1,"E","NK"
"4335",2011,5,14,-0.1,-0.1,"hobo",2011-05-14,10,10,0,1,1,"E","NK"
"4654",2011,5,15,-0.1,-0.1,"hobo",2011-05-15,10,10,0,1,1,"E","NK"
"4974",2011,5,16,-0.1,-0.1,"hobo",2011-05-16,10,10,0,2,1,"E","NK"
"5294",2011,5,17,-0.1,-0.1,"hobo",2011-05-17,10,10,0,2,1,"E","NK"
"5616",2011,5,18,-0.1,-0.1,"hobo",2011-05-18,10,10,0,2,1,"E","NK"
"5933",2011,5,19,-0.1,-0.1,"hobo",2011-05-19,10,10,0,2,1,"E","NK"
"6253",2011,5,20,-0.1,-0.1,"hobo",2011-05-20,10,10,0,2,1,"E","NK"
"6573",2011,5,21,-0.1,-0.1,"hobo",2011-05-21,10,10,0,2,1,"E","NK"
"6893",2011,5,22,0,-0.1,"hobo",2011-05-22,10,10,0,2,1,"E","NK"
"7214",2011,5,23,0.3,-0.1,"hobo",2011-05-23,10,10,0,2,1,"E","NK"
"7531",2011,5,24,0.5,-0.1,"hobo",2011-05-24,10,10,0,2,1,"E","NK"
"7851",2011,5,25,0.1,-0.1,"hobo",2011-05-25,10,10,0,2,1,"E","NK"
"8171",2011,5,26,0.1,0,"hobo",2011-05-26,10,10,0,2,1,"E","NK"
"8501",2011,5,27,0,0,"hobo",2011-05-27,10,10,0,2,1,"E","NK"
"8831",2011,5,28,0,0,"hobo",2011-05-28,10,10,0,2,1,"E","NK"
"914",2011,5,29,0,0,"hobo",2011-05-29,10,10,0,2,1,"E","NK"
"944",2011,5,30,0,0,"hobo",2011-05-30,10,10,0,2,1,"E","NK"
"971",2011,5,31,0,0,"hobo",2011-05-31,10,10,0,2,1,"E","NK"
"1619",2011,6,1,0,0,"hobo",2011-06-01,10,10,0,1,1,"E","NK"
"4817",2011,6,2,0,0,"hobo",2011-06-02,10,10,0,1,1,"E","NK"
"8014",2011,6,3,2.5,0,"hobo",2011-06-03,10,10,0,1,1,"E","NK"
"1125",2011,6,4,11.7,-0.1,"hobo",2011-06-04,11.7,10,0.85,1,1,"E","NK"
"1445",2011,6,5,21.8,0.2,"hobo",2011-06-05,21.8,10,5.9,1,1,"E","NK"
"1765",2011,6,6,15.7,3,"hobo",2011-06-06,15.7,10,2.85,1,1,"E","NK"
"2095",2011,6,7,7.7,0.9,"hobo",2011-06-07,10,10,0,1,1,"E","NK"
"2425",2011,6,8,10.3,0,"hobo",2011-06-08,10.3,10,0.15,1,1,"E","NK"
"2755",2011,6,9,21.4,-1.1,"hobo",2011-06-09,21.4,10,5.7,1,1,"E","NK"
"3085",2011,6,10,27.3,0.9,"hobo",2011-06-10,27.3,10,8.65,1,1,"E","NK"
"3405",2011,6,11,9.2,1.7,"hobo",2011-06-11,10,10,0,1,1,"E","NK"
"3725",2011,6,12,25,0.4,"hobo",2011-06-12,25,10,7.5,1,1,"E","NK"
"4045",2011,6,13,24.3,1.9,"hobo",2011-06-13,24.3,10,7.15,1,1,"E","NK"
"4365",2011,6,14,23.3,-0.5,"hobo",2011-06-14,23.3,10,6.65,1,1,"E","NK"
"4684",2011,6,15,11.8,0.2,"hobo",2011-06-15,11.8,10,0.9,1,1,"E","NK"
"5004",2011,6,16,1.6,0.3,"hobo",2011-06-16,10,10,0,2,1,"E","NK"
"5324",2011,6,17,10.5,0.2,"hobo",2011-06-17,10.5,10,0.25,2,1,"E","NK"
"5643",2011,6,18,18,-0.3,"hobo",2011-06-18,18,10,4,2,1,"E","NK"
"5963",2011,6,19,16.7,2.4,"hobo",2011-06-19,16.7,10,3.35,2,1,"E","NK"
"6283",2011,6,20,26,3.4,"hobo",2011-06-20,26,10,8,2,1,"E","NK"
"6603",2011,6,21,25.1,2,"hobo",2011-06-21,25.1,10,7.55,2,1,"E","NK"
"6922",2011,6,22,31.6,2,"hobo",2011-06-22,30,10,10,2,1,"E","NK"
"7241",2011,6,23,22.8,2.1,"hobo",2011-06-23,22.8,10,6.4,2,1,"E","NK"
"7561",2011,6,24,21.2,-0.3,"hobo",2011-06-24,21.2,10,5.6,2,1,"E","NK"
"7881",2011,6,25,20.8,-1.6,"hobo",2011-06-25,20.8,10,5.4,2,1,"E","NK"
"8201",2011,6,26,18.5,0.7,"hobo",2011-06-26,18.5,10,4.25,2,1,"E","NK"
"8531",2011,6,27,31.7,0.9,"hobo",2011-06-27,30,10,10,2,1,"E","NK"
"8861",2011,6,28,32,6.4,"hobo",2011-06-28,30,10,10,2,1,"E","NK"
"917",2011,6,29,17.5,4.1,"hobo",2011-06-29,17.5,10,3.75,2,1,"E","NK"
"947",2011,6,30,20.2,1.5,"hobo",2011-06-30,20.2,10,5.1,2,1,"E","NK"
"1919",2011,7,1,26.5,-0.5,"hobo",2011-07-01,26.5,10,8.25,1,1,"E","NK"
"5118",2011,7,2,28.4,1.7,"hobo",2011-07-02,28.4,10,9.2,1,1,"E","NK"
"8314",2011,7,3,30,2.7,"hobo",2011-07-03,30,10,10,1,1,"E","NK"
"1155",2011,7,4,28.4,1,"hobo",2011-07-04,28.4,10,9.2,1,1,"E","NK"
"1475",2011,7,5,33.9,2.9,"hobo",2011-07-05,30,10,10,1,1,"E","NK"
"1795",2011,7,6,37,2.8,"hobo",2011-07-06,30,10,10,1,1,"E","NK"
"2125",2011,7,7,37.3,6.7,"hobo",2011-07-07,30,10,10,1,1,"E","NK"
"2455",2011,7,8,20.9,2.3,"hobo",2011-07-08,20.9,10,5.45,1,1,"E","NK"
"2785",2011,7,9,20.3,1.9,"hobo",2011-07-09,20.3,10,5.15,1,1,"E","NK"
"3118",2011,7,10,33.6,1.4,"hobo",2011-07-10,30,10,10,1,1,"E","NK"
"3435",2011,7,11,16.4,7.5,"hobo",2011-07-11,16.4,10,3.2,1,1,"E","NK"
"3755",2011,7,12,26.7,6.3,"hobo",2011-07-12,26.7,10,8.35,1,1,"E","NK"
"4075",2011,7,13,25.2,7.1,"hobo",2011-07-13,25.2,10,7.6,1,1,"E","NK"
"4395",2011,7,14,30.7,3.3,"hobo",2011-07-14,30,10,10,1,1,"E","NK"
"4717",2011,7,15,25.8,1.5,"hobo",2011-07-15,25.8,10,7.9,1,1,"E","NK"
"5034",2011,7,16,33.8,2.3,"hobo",2011-07-16,30,10,10,2,1,"E","NK"
"5354",2011,7,17,33.8,5.8,"hobo",2011-07-17,30,10,10,2,1,"E","NK"
"5673",2011,7,18,36.8,6.3,"hobo",2011-07-18,30,10,10,2,1,"E","NK"
"5993",2011,7,19,32.4,6.6,"hobo",2011-07-19,30,10,10,2,1,"E","NK"
"6316",2011,7,20,24.7,3.7,"hobo",2011-07-20,24.7,10,7.35,2,1,"E","NK"
"6633",2011,7,21,20.5,3.8,"hobo",2011-07-21,20.5,10,5.25,2,1,"E","NK"
"6952",2011,7,22,10.2,3.1,"hobo",2011-07-22,10.2,10,0.0999999999999996,2,1,"E","NK"
"7271",2011,7,23,23.4,0,"hobo",2011-07-23,23.4,10,6.7,2,1,"E","NK"
"7591",2011,7,24,29.7,1.7,"hobo",2011-07-24,29.7,10,9.85,2,1,"E","NK"
"7914",2011,7,25,25.4,4.3,"hobo",2011-07-25,25.4,10,7.7,2,1,"E","NK"
"8231",2011,7,26,21.3,5.2,"hobo",2011-07-26,21.3,10,5.65,2,1,"E","NK"
"8561",2011,7,27,20.4,4.5,"hobo",2011-07-27,20.4,10,5.2,2,1,"E","NK"
"8891",2011,7,28,27.5,4.3,"hobo",2011-07-28,27.5,10,8.75,2,1,"E","NK"
"920",2011,7,29,30.7,3.9,"hobo",2011-07-29,30,10,10,2,1,"E","NK"
"950",2011,7,30,29.9,2.4,"hobo",2011-07-30,29.9,10,9.95,2,1,"E","NK"
"974",2011,7,31,32.1,5.9,"hobo",2011-07-31,30,10,10,2,1,"E","NK"
"2219",2011,8,1,25.3,5,"hobo",2011-08-01,25.3,10,7.65,1,1,"E","NK"
"5417",2011,8,2,27.2,4,"hobo",2011-08-02,27.2,10,8.6,1,1,"E","NK"
"8614",2011,8,3,27.5,4.9,"hobo",2011-08-03,27.5,10,8.75,1,1,"E","NK"
"1185",2011,8,4,29.2,6.6,"hobo",2011-08-04,29.2,10,9.6,1,1,"E","NK"
"1505",2011,8,5,27,6.5,"hobo",2011-08-05,27,10,8.5,1,1,"E","NK"
"1825",2011,8,6,27.6,7,"hobo",2011-08-06,27.6,10,8.8,1,1,"E","NK"
"2155",2011,8,7,25.6,2.7,"hobo",2011-08-07,25.6,10,7.8,1,1,"E","NK"
"2485",2011,8,8,29.7,6.4,"hobo",2011-08-08,29.7,10,9.85,1,1,"E","NK"
"2818",2011,8,9,32,4.2,"hobo",2011-08-09,30,10,10,1,1,"E","NK"
"3135",2011,8,10,25.1,5.3,"hobo",2011-08-10,25.1,10,7.55,1,1,"E","NK"
"3455",2011,8,11,19.3,4.7,"hobo",2011-08-11,19.3,10,4.65,1,1,"E","NK"
"3775",2011,8,12,26.7,4.1,"hobo",2011-08-12,26.7,10,8.35,1,1,"E","NK"
"4095",2011,8,13,29.7,5.5,"hobo",2011-08-13,29.7,10,9.85,1,1,"E","NK"
"4418",2011,8,14,29.3,5.5,"hobo",2011-08-14,29.3,10,9.65,1,1,"E","NK"
"4734",2011,8,15,12.8,1.7,"hobo",2011-08-15,12.8,10,1.4,1,1,"E","NK"
"5054",2011,8,16,19.8,-0.6,"hobo",2011-08-16,19.8,10,4.9,2,1,"E","NK"
"5374",2011,8,17,23.4,3.1,"hobo",2011-08-17,23.4,10,6.7,2,1,"E","NK"
"5693",2011,8,18,17.1,1.1,"hobo",2011-08-18,17.1,10,3.55,2,1,"E","NK"
"6016",2011,8,19,25.6,-0.7,"hobo",2011-08-19,25.6,10,7.8,2,1,"E","NK"
"6333",2011,8,20,26.4,2.4,"hobo",2011-08-20,26.4,10,8.2,2,1,"E","NK"
"6653",2011,8,21,30.3,5.5,"hobo",2011-08-21,30,10,10,2,1,"E","NK"
"6972",2011,8,22,27.5,10,"hobo",2011-08-22,27.5,10,8.75,2,0,"E","NK"
"7291",2011,8,23,31.3,7,"hobo",2011-08-23,30,10,10,2,1,"E","NK"
"7614",2011,8,24,30.1,5.7,"hobo",2011-08-24,30,10,10,2,1,"E","NK"
"7931",2011,8,25,26.9,6.8,"hobo",2011-08-25,26.9,10,8.45,2,1,"E","NK"
"8251",2011,8,26,28.6,3.9,"hobo",2011-08-26,28.6,10,9.3,2,1,"E","NK"
"8581",2011,8,27,29,6.4,"hobo",2011-08-27,29,10,9.5,2,1,"E","NK"
"8914",2011,8,28,30.9,4.8,"hobo",2011-08-28,30,10,10,2,1,"E","NK"
"922",2011,8,29,32.6,7.3,"hobo",2011-08-29,30,10,10,2,1,"E","NK"
