transect,site,yrplanted,plot,Source,year,yrEm,treat,nseed.orig,nseed.rem,nEm,nFlwr,nR,avLn1new,avJnew,excl.str
NK,A2,2010,10,MT,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,10,MT,2015,5,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,11,L,2013,2,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2011,11,L,2014,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2011,11,L,2015,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2011,11,M,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,11,M,2014,3,dormant,25,22,2,0,0,1.5,181.5,keep
NK,A2,2011,11,M,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,11,H,2013,2,dormant,25,24,1,1,1,7,211,keep
NK,A2,2011,11,H,2014,3,dormant,25,23,2,0,0,0,173,excl
NK,A2,2011,11,H,2015,4,dormant,25,21,0,NA,NA,NA,NA,excl
NK,A2,2011,11,F,2013,2,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2011,11,F,2014,3,dormant,25,11,1,1,0,11,195,keep
NK,A2,2011,11,F,2015,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2011,11,MT,2013,2,dormant,25,19,1,1,1,3,183,keep
NK,A2,2011,11,MT,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,11,MT,2015,4,dormant,25,18,1,NA,NA,NA,195,keep
NK,A2,2011,12,M,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,12,H,2013,2,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,13,L,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,13,L,2014,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,13,L,2015,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,13,M,2013,2,dormant,25,24,3,3,0,6,235.3333333,keep
NK,A2,2011,13,M,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,13,M,2015,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,13,H,2013,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,13,H,2014,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,13,H,2015,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,13,F,2013,2,dormant,25,23,1,1,0,4,211,keep
NK,A2,2011,13,F,2014,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,13,F,2015,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,13,MT,2013,2,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2011,13,MT,2014,3,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2011,13,MT,2015,4,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2011,14,M,2013,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,14,H,2013,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,15,L,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2011,15,L,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2011,15,L,2015,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2011,15,M,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2011,15,M,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2011,15,M,2015,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2011,15,H,2013,2,dormant,25,23,2,1,0,1,190,keep
NK,A2,2011,15,H,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,15,H,2015,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,15,F,2013,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,15,F,2014,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,15,F,2015,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,15,MT,2013,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,15,MT,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,15,MT,2015,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,16,M,2013,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,16,H,2013,2,dormant,25,9,0,NA,NA,NA,NA,keep
NK,A2,2011,17,L,2013,2,dormant,25,13,1,0,0,2,211,keep
NK,A2,2011,17,L,2014,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,17,L,2015,4,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,17,M,2013,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,17,M,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,17,M,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,17,H,2013,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,17,H,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,17,H,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,17,F,2013,2,dormant,25,16,2,1,1,2,197,keep
NK,A2,2011,17,F,2014,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,17,F,2015,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,17,MT,2013,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,17,MT,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,17,MT,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,18,M,2013,2,dormant,25,18,3,2,0,1,192.3333333,keep
NK,A2,2011,18,H,2013,2,dormant,25,15,1,1,0,2,197,keep
NK,A2,2011,19,L,2013,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,19,L,2014,3,dormant,25,20,1,0,0,1,190,keep
NK,A2,2011,19,L,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,19,M,2013,2,dormant,25,23,7,2,0,1.571428571,197,keep
NK,A2,2011,19,M,2014,3,dormant,25,16,2,0,0,7.5,195,keep
NK,A2,2011,19,M,2015,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,19,H,2013,2,dormant,25,13,1,1,0,1,183,keep
NK,A2,2011,19,H,2014,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,19,H,2015,4,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,19,F,2013,2,dormant,25,5,1,0,0,2,197,keep
NK,A2,2011,19,F,2014,3,dormant,25,4,0,NA,NA,NA,NA,keep
NK,A2,2011,19,F,2015,4,dormant,25,4,0,NA,NA,NA,NA,keep
NK,A2,2011,19,MT,2013,2,dormant,25,22,7,1,0,2.857142857,205,keep
NK,A2,2011,19,MT,2014,3,dormant,25,15,1,0,0,0,190,keep
NK,A2,2011,19,MT,2015,4,dormant,25,14,1,NA,NA,NA,195,keep
NK,A2,2011,20,M,2013,2,dormant,25,24,2,1,0,1.5,190,keep
NK,A2,2011,20,H,2013,2,dormant,25,25,1,0,0,2,197,keep
NK,A2,2011,21,L,2013,2,dormant,25,23,7,1,0,1.285714286,195,keep
NK,A2,2011,21,L,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2011,21,L,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2011,21,M,2013,2,dormant,25,13,1,1,0,5,211,keep
NK,A2,2011,21,M,2014,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,21,M,2015,4,dormant,25,12,1,NA,NA,NA,195,keep
NK,A2,2011,21,H,2013,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2011,21,H,2014,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2011,21,H,2015,4,dormant,25,24,1,NA,NA,NA,195,keep
NK,A2,2011,21,F,2013,2,dormant,25,25,4,0,0,1,186.5,keep
NK,A2,2011,21,F,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,21,F,2015,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,21,MT,2013,2,dormant,25,20,1,0,0,2,211,keep
NK,A2,2011,21,MT,2014,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,21,MT,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,22,M,2013,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2011,22,H,2013,2,dormant,25,14,1,0,0,2,197,keep
NK,A2,2011,23,L,2013,2,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2011,23,L,2014,3,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2011,23,L,2015,4,dormant,25,13,1,NA,NA,NA,195,keep
NK,A2,2011,23,M,2013,2,dormant,25,24,5,0,0,0.6,183,keep
NK,A2,2011,23,M,2014,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,23,M,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,23,H,2013,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2011,23,H,2014,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2011,23,H,2015,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2011,23,F,2013,2,dormant,25,25,9,4,0,2.555555556,200.4444444,keep
NK,A2,2011,23,F,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2011,23,F,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2011,23,MT,2013,2,dormant,25,22,4,1,0,1,183,keep
NK,A2,2011,23,MT,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,23,MT,2015,4,dormant,25,18,2,NA,NA,NA,195,keep
NK,A2,2011,24,M,2013,2,dormant,25,23,3,1,0,3,206.3333333,keep
NK,A2,2011,24,H,2013,2,dormant,25,23,8,3,0,1.25,195.25,keep
NK,A2,2011,25,L,2013,2,dormant,25,15,2,2,0,2.5,204,keep
NK,A2,2011,25,L,2014,3,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2011,25,L,2015,4,dormant,25,13,2,NA,NA,NA,195,keep
NK,A2,2011,25,M,2013,2,dormant,25,16,4,2,0,2.75,204,keep
NK,A2,2011,25,M,2014,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,25,M,2015,4,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,25,H,2013,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,25,H,2014,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,25,H,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,25,F,2013,2,dormant,25,24,12,2,0,1.75,194.6666667,keep
NK,A2,2011,25,F,2014,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2011,25,F,2015,4,dormant,25,12,1,NA,NA,NA,195,keep
NK,A2,2011,25,MT,2013,2,dormant,25,16,3,0,0,2.666666667,211,keep
NK,A2,2011,25,MT,2014,3,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2011,25,MT,2015,4,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2011,26,M,2013,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2011,26,H,2013,2,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,27,L,2013,2,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,27,L,2014,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,27,L,2015,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,27,M,2013,2,dormant,25,24,4,1,0,2.5,204,keep
NK,A2,2011,27,M,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,27,M,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,27,H,2013,2,dormant,25,9,2,0,0,1.5,190,keep
NK,A2,2011,27,H,2014,3,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A2,2011,27,H,2015,4,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A2,2011,27,F,2013,2,dormant,25,19,5,1,0,3.6,205,keep
NK,A2,2011,27,F,2014,3,dormant,25,14,3,0,0,1.333333333,190,keep
NK,A2,2011,27,F,2015,4,dormant,25,11,1,NA,NA,NA,195,keep
NK,A2,2011,27,MT,2013,2,dormant,25,20,6,2,0,1.166666667,187.6666667,keep
NK,A2,2011,27,MT,2014,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,27,MT,2015,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2011,28,M,2013,2,dormant,25,19,2,1,0,0.5,183,keep
NK,A2,2011,28,H,2013,2,dormant,25,17,1,0,0,1,183,keep
NK,A2,2011,29,L,2013,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,29,L,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,29,L,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,29,M,2013,2,dormant,25,23,3,2,0,1,183,keep
NK,A2,2011,29,M,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,29,M,2015,4,dormant,25,20,4,NA,NA,NA,195,keep
NK,A2,2011,29,H,2013,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2011,29,H,2014,3,dormant,25,19,1,0,0,0,190,keep
NK,A2,2011,29,H,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2011,29,F,2013,2,dormant,25,21,1,0,0,2,197,keep
NK,A2,2011,29,F,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,29,F,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2011,29,MT,2013,2,dormant,25,25,2,0,0,3.5,211,keep
NK,A2,2011,29,MT,2014,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,29,MT,2015,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2011,30,M,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2011,30,H,2013,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2012,31,L,2014,2,dormant,25,25,7,2,0,1.571428571,174.1428571,keep
NK,A2,2012,31,L,2015,3,dormant,25,18,4,NA,NA,NA,195,keep
NK,A2,2012,31,M,2014,2,dormant,25,23,4,0,0,2.5,178.25,keep
NK,A2,2012,31,M,2015,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2012,31,H,2014,2,dormant,25,24,2,0,0,0,173,keep
NK,A2,2012,31,H,2015,3,dormant,25,22,3,NA,NA,NA,195,keep
NK,A2,2012,31,E,2014,2,dormant,25,25,2,2,0,4.5,184,keep
NK,A2,2012,31,E,2015,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,31,F,2014,2,dormant,25,24,3,0,0,0.666666667,173.6666667,keep
NK,A2,2012,31,F,2015,3,dormant,25,21,1,NA,NA,NA,195,keep
NK,A2,2012,31,MT,2014,2,dormant,25,25,5,0,0,0.8,176.4,keep
NK,A2,2012,31,MT,2015,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2012,33,L,2014,2,dormant,25,25,1,0,0,3,190,keep
NK,A2,2012,33,L,2015,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2012,33,M,2014,2,dormant,25,25,1,0,0,2,190,keep
NK,A2,2012,33,M,2015,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2012,33,H,2014,2,dormant,25,25,1,0,0,2,190,keep
NK,A2,2012,33,H,2015,3,dormant,25,24,1,NA,NA,NA,195,keep
NK,A2,2012,33,E,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,33,E,2015,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,33,F,2014,2,dormant,25,18,5,1,0,0.8,179.8,keep
NK,A2,2012,33,F,2015,3,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2012,33,MT,2014,2,dormant,25,24,4,0,0,0,173,keep
NK,A2,2012,33,MT,2015,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2012,33,A,2014,2,dormant,25,25,2,0,0,0,173,keep
NK,A2,2012,33,A,2015,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,35,L,2014,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,35,L,2015,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,35,M,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2012,35,M,2015,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2012,35,H,2014,2,dormant,25,24,2,0,0,1,181.5,excl
NK,A2,2012,35,H,2015,3,dormant,25,22,0,NA,NA,NA,NA,excl
NK,A2,2012,35,E,2014,2,dormant,25,22,5,0,0,1.8,190,keep
NK,A2,2012,35,E,2015,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2012,35,F,2014,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2012,35,F,2015,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2012,35,MT,2014,2,dormant,25,25,3,0,0,2,190,keep
NK,A2,2012,35,MT,2015,3,dormant,25,22,2,NA,NA,NA,195,keep
NK,A2,2012,35,A,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2012,37,L,2014,2,dormant,25,25,2,0,0,1,181.5,keep
NK,A2,2012,37,L,2015,3,dormant,25,23,1,NA,NA,NA,195,keep
NK,A2,2012,37,M,2014,2,dormant,25,25,1,0,0,2,190,keep
NK,A2,2012,37,M,2015,3,dormant,25,24,1,NA,NA,NA,195,keep
NK,A2,2012,37,H,2014,2,dormant,25,25,1,0,0,0,173,keep
NK,A2,2012,37,H,2015,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2012,37,E,2014,2,dormant,25,24,3,0,0,0.333333333,173,keep
NK,A2,2012,37,E,2015,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,37,F,2014,2,dormant,25,25,2,0,0,2,181.5,keep
NK,A2,2012,37,F,2015,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,37,MT,2014,2,dormant,25,24,1,0,0,3,190,excl
NK,A2,2012,37,MT,2015,3,dormant,25,23,0,NA,NA,NA,NA,excl
NK,A2,2012,37,A,2014,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2012,39,L,2014,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,39,L,2015,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,39,M,2014,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2012,39,M,2015,3,dormant,25,17,1,NA,NA,NA,195,keep
NK,A2,2012,39,H,2014,2,dormant,25,19,1,0,0,1,175,keep
NK,A2,2012,39,H,2015,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,39,E,2014,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2012,39,E,2015,3,dormant,25,16,1,NA,NA,NA,195,keep
NK,A2,2012,39,F,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,39,F,2015,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,39,MT,2014,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,39,MT,2015,3,dormant,25,21,1,NA,NA,NA,195,keep
NK,A2,2012,41,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2012,41,L,2015,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2012,41,M,2014,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,41,M,2015,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,41,H,2014,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,41,H,2015,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,41,F,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,41,F,2015,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,41,MT,2014,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2012,41,MT,2015,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2012,41,A,2014,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2012,41,A,2015,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2012,43,L,2014,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2012,43,L,2015,3,dormant,25,19,1,NA,NA,NA,195,keep
NK,A2,2012,43,M,2014,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2012,43,M,2015,3,dormant,25,17,2,NA,NA,NA,195,keep
NK,A2,2012,43,H,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,43,H,2015,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,43,F,2014,2,dormant,25,14,2,0,0,5,228.5,keep
NK,A2,2012,43,F,2015,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2012,43,MT,2014,2,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2012,43,MT,2015,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2012,43,A,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,43,A,2015,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,45,L,2014,2,dormant,25,17,1,0,0,0,190,keep
NK,A2,2012,45,L,2015,3,dormant,25,16,1,NA,NA,NA,195,keep
NK,A2,2012,45,M,2014,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2012,45,M,2015,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2012,45,H,2014,2,dormant,25,23,1,0,0,1,190,keep
NK,A2,2012,45,H,2015,3,dormant,25,22,1,NA,NA,NA,195,keep
NK,A2,2012,45,F,2014,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2012,45,F,2015,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2012,45,MT,2014,2,dormant,25,9,0,NA,NA,NA,NA,keep
NK,A2,2012,45,MT,2015,3,dormant,25,9,0,NA,NA,NA,NA,keep
NK,A2,2012,47,L,2014,2,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2012,47,L,2015,3,dormant,25,12,1,NA,NA,NA,195,keep
NK,A2,2012,47,M,2014,2,dormant,25,22,2,0,0,1,190,keep
NK,A2,2012,47,M,2015,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2012,47,H,2014,2,dormant,25,22,1,0,0,0,190,keep
NK,A2,2012,47,H,2015,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2012,47,F,2014,2,dormant,25,17,3,0,0,0,190,keep
NK,A2,2012,47,F,2015,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2012,47,MT,2014,2,dormant,25,13,2,0,0,1,190,keep
NK,A2,2012,47,MT,2015,3,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2012,49,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2012,49,L,2015,3,dormant,25,25,1,NA,NA,NA,195,keep
NK,A2,2012,49,M,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2012,49,M,2015,3,dormant,25,23,1,NA,NA,NA,195,keep
NK,A2,2012,49,H,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2012,49,H,2015,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2012,49,F,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,49,F,2015,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2012,49,MT,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2012,49,MT,2015,3,dormant,25,24,0,NA,NA,NA,NA,keep
